chrom	pos	phyloP100way_vertebrate	phastCons100way_vertebrate	GERP++_RS	GERP++_NR	SiPhy_29way_logOdds
17	85180303	-2.4677027959715145	0.13864024246514126	-0.4911834045121992	5.607449408005801	4.216261994667518
20	75924909	1.2963117815561174	0.541040554197912	3.4931217114248185	5.801571718667639	4.184042046086304
19	47536306	-1.2120633572014128	0.2745288280685527	2.4165322250414754	1.919814248907171	0.9709164096704614
22	44299267	1.1869509427238363	0.7583260915276038	1.604809988738482	7.105320976319563	1.2099486307970222
20	166667872	0.01289207091128676	0.23420123943289667	3.2929489301579284	2.9669162881596245	3.299849119670255
11	163799082	1.9196443501001825	0.2739193738261476	1.8479507600728833	9.853475012119603	1.4739144031767744
1	11632221	2.872706032051861	0.28597452890513664	0.6458194313726273	2.3791404417371536	1.0840897535584082
7	94330883	0.1392178847970209	0.04370499211705102	0.8163163732009422	1.1142729692168247	0.4282580585892416
8	133186130	1.3349396963895765	0.104748648045908	5.280363496707814	3.9067954442291914	1.064318804260023
15	29567658	-1.147686904718836	0.27684728390354424	0.07901073369113254	7.026414888658513	0.33030904621334334
7	135249586	0.06379818368462423	0.4818453967815068	5.285669008608158	5.462355843313589	0.31100490940324726
2	183758004	1.1754915611591537	0.17681857947185858	3.880220520263727	9.2842984282011	0.21932046111336653
1	148750089	-2.9084794635781623	0.18074137542791413	2.5727026672865763	4.221191053948514	0.6230466591532634
18	101373840	-1.116968079668804	0.2669009355928314	3.5480403206205695	3.436560349959534	2.276948117031334
10	112187643	1.9836642367286392	0.22400622503725942	1.5208041906121759	6.0951500576143705	0.8631183130943452
7	94625229	-0.2236819046910898	0.4663552180022298	3.0196866069115136	4.476658176645058	2.143704877699994
12	180404740	-5.791614092781668	0.39243131511986107	2.7609408544370293	8.065123999434268	0.36062748649826276
8	159655805	0.6439647910470887	0.4770400134136422	0.1311628196463941	5.354660916800551	0.015824737415422955
5	18662165	-0.029189123605512395	0.28405182526816636	1.0881421993398168	1.1888523547549363	1.627976420758932
5	143545037	-0.5380441174362388	0.3692844900560649	3.457077448447987	0.0	0.013209639330319057
15	49873380	1.3696250954410174	0.048423504731741826	0.2982891653346247	2.634958515454369	9.973765272656038
21	165274767	4.848786715794661	0.1475775059494415	4.725009141245351	9.334805773224769	4.073757093592995
15	133477281	0.5631180388817347	0.1302892813638942	5.279773314999347	3.393955939988253	0.04435064335139067
16	14872603	-1.4184932473864176	0.1519690580774542	5.205205133494062	8.408717101832215	0.9030017647775173
15	182302729	-0.7233090578477048	0.2564950704963531	3.8518524037703963	0.0	1.2449305637172037
12	185174642	0.9438705741452043	0.25453550143749465	2.8506064830493583	11.356602931617546	0.9999776034739849
18	142323024	-2.6971012726860253	0.37891354016928397	1.902883090608411	1.8698115892481644	9.037196753058705
21	11466975	2.107590665783669	0.4659741406698497	-0.8092521394463992	1.8156477943041494	0.5995333232989353
14	4719134	-1.8477061280642249	0.22014520437791787	2.3282734800609575	2.8626856833277485	1.580914141693434
7	60751431	-2.3829626506027206	0.5126814950628067	0.8169381236242952	1.1285084597274002	12.994311691088772
2	180257590	-1.4736584090484184	0.1366227433826734	2.9902386239316776	7.043108004136625	14.532164861761224
16	90208262	0.3972389329144476	0.055209753104416164	3.685945226585771	8.708705264038795	3.8538857975286636
18	55467133	-0.6445764396549285	0.3754759422644868	2.4758976070807583	6.451016498851187	0.20183484479829655
16	139190897	-1.0318535781787492	0.13698127663839063	4.139315996186638	6.259141769837655	6.552304626934633
17	85131777	1.142534263452494	0.31198814690423377	2.610616280036048	4.808638826705374	0.9540180826421861
6	115039578	1.1791330382514584	0.10159801846071577	0.32959768840809067	4.536040723116027	2.7436877987570307
6	78678845	-1.0413658450205612	0.5270063547477922	3.0118455183885686	0.0	3.0137612578363617
22	77025421	-1.2746178743149803	0.19690863898327957	2.76149017573292	7.840377600637163	0.04159727821904129
13	192920072	0.9232281863593838	0.2215312944168086	1.964374246347812	5.294653706228826	0.7267096822491365
12	161648228	1.269904834193121	0.2778591257634773	5.188544897110365	9.754646728000754	0.14562254873275277
15	59815885	2.0461806193733802	0.04586712002237236	0.7584378741356743	0.0	2.0209552979670518
10	22753338	2.8961938153175284	0.23111233892727834	5.641550562230998	5.914965240653513	4.117160149248824
2	2566067	-1.045545575331741	0.16997527622102535	4.491094506852674	13.966154201830811	4.401641032466145
20	188418914	0.3781399133627419	0.18574796701212462	2.9964907856291667	3.9713507994550348	2.4028932682704025
17	138945228	-1.0171721687245245	0.15453199195918227	-0.2107597973565083	11.517045240100407	4.279250654248093
13	69298427	-0.03184049790579841	0.3192101986495332	6.330164048999316	8.338544032271338	8.374380136946044
6	142713521	-0.607979407379583	0.33546741683741665	5.743313218934897	4.947497902870968	2.152550827106336
20	176028603	3.674214901878351	0.18505151733504932	1.9491860195281165	1.5285759704485171	3.096922809612244
4	55413306	1.3593334192486206	0.5339414589829884	1.26052581951742	0.0	7.429387926282931
9	70148599	2.213476723266851	0.6702625150514282	6.850506209888346	4.430854404987768	10.10154697821489
6	44242836	2.9708601175344653	0.1759750235087141	4.1574294624354895	0.7522339298174163	2.201895769031511
19	193907472	-1.7829902262287736	0.34611260448049075	5.459383197543087	6.575543025911134	5.74358579325944
X	50535643	1.0258153935660088	0.06525742894508348	-0.7623304115077523	6.232159528641775	1.5698268699954783
4	165126289	0.572157465359332	0.2817612438266746	0.28371164601706544	9.166488454403435	4.121936605797745
9	169130145	-0.0841774685338582	0.106749294615878	5.790752869093077	6.268700962622237	1.1778791225992913
7	131009516	0.8459576093671779	0.12244812517533653	2.191810903752499	5.527838079238575	4.6444994087637
13	72265259	0.7131692477699291	0.18179544903509745	3.0962162186945332	2.8875013808971906	0.15020366502314872
4	121926822	-5.576580635730348	0.28665378525774043	1.9157444929878509	8.024127884508367	4.008963752803557
19	170095860	3.6066178987564466	0.704526108561814	4.696765536537935	0.9289980782894167	1.6280144911426029
7	179248657	1.163684014068635	0.15346264493831163	3.112085882538433	11.078723832644744	5.256150080686954
13	43382620	-2.9653341518610903	0.33058588960353535	0.776438974279662	9.817582349320636	5.0885104179630005
1	67934853	1.8951559599780017	0.47570667334964284	3.0123774679032516	3.8848225863902464	0.6845192670425877
15	186471331	1.0401018728066027	0.20458676779455037	3.369097754876353	6.108160381189294	10.62053305271639
15	189987511	0.6169544248495034	0.10264766222232788	2.7582730162679203	1.405847553030231	0.13517730215535959
9	152923121	2.613787240503252	0.06181961680757497	1.965301436755079	10.614682478579326	0.6617685363128055
7	149749070	-0.15554939801452086	0.19457448453849838	1.6414236075580744	9.26134581285874	1.5808904195736373
16	143779947	-0.9208827266922073	0.34910901488597507	-0.32896035421257475	1.268935760097385	2.0476956191231843
22	58710658	-1.2936600702593575	0.2135125203993547	5.931551310161676	6.2966129951280285	2.548279300486561
9	163211543	-1.457408356351318	0.5763953969927007	2.3801898411543125	3.264632493804302	6.293414342441009
8	97030554	0.842951233319719	0.24363442747420955	1.7469052602465058	1.179476622025211	0.6283020178221036
12	12616331	2.23401762568835	0.15945604142855527	1.6466505960852693	5.923045791563105	1.3835610639437164
X	71106437	2.446260224401636	0.45509864523130483	5.7515032274880795	6.927160299937711	0.2981728620247831
14	114472159	-1.1539379758794834	0.41645059218725916	5.724069238479048	9.906164369180782	1.7473464101335716
1	70413588	0.07678320127850982	0.22533611384970542	5.649064490715763	6.356784652065224	5.400622280878249
2	135472399	0.9223813061557924	0.1591769106025809	0.51265064189369	6.584205503783011	0.7729980209151857
19	78656892	-1.2253575082991643	0.033971746984715626	6.263934958529181	3.8316876234817565	0.521859586555702
8	23409864	-2.8298905901459652	0.3946969068227076	-0.28499594776874426	10.614719322368273	1.4649275821154075
2	19475788	1.9548850147904504	0.21472413843391716	2.6039906701880313	0.0	1.7352743214188737
13	96016613	1.011629896185943	0.13898596365972352	2.9680091510899462	9.043536453353155	1.226430533878389
4	40826225	0.37691591831339594	0.4371074160382224	3.5320550417040666	5.612856410260857	5.30887091890796
19	157491690	-0.32896142081354607	0.5891786755368508	4.063429073533694	9.212706969087371	5.104245008951754
4	26226165	2.862538599312663	0.3311462584224634	3.0120014946279734	7.913991769087021	4.902950436287322
6	90293836	1.00575228969556	0.4386352783346517	1.3156540649115889	0.6989542689155712	1.7010106516335144
11	102636614	1.4984011589296073	0.1764407871396368	2.715172104583505	9.084307044511448	0.3550542040503863
7	166557392	-1.2384425798712988	0.3283176778804496	4.048460562130823	6.7934712165371955	1.1109619515613516
20	188309682	-0.0027740902928165122	0.4947935580222669	2.9748364584037006	0.0	0.7237182046862582
5	154568823	2.4871157743155208	0.13529392040043883	3.366679688534421	3.0211686643512383	0.08124589277755973
19	194366954	0.9168296684157867	0.5676898169322758	1.2022339102143156	6.191473228368679	0.21327894283458423
8	27945348	-0.10673577484806808	0.07836556340137889	1.4190848853009885	4.823079655999773	3.2128098673863343
19	106321176	-2.457826810564964	0.16207591551904965	1.0763877143408997	1.1578869236772529	6.124790305635313
4	115321678	3.460885012915819	0.4773398265213827	3.4031098045154886	6.86358453024013	0.251242283938684
3	63673557	-2.539190252810293	0.3276281074670643	2.7740959229117537	2.706892392238456	7.532018714660312
6	25597175	1.4302481645994207	0.04371423398469264	1.4959615834061153	12.509890487505045	11.036215522004076
9	37688734	0.8206351593663793	0.3431007939110448	3.191233103600938	6.150508833834186	1.5853002630460555
15	50730663	3.485515842936173	0.4227306283890356	8.541798662982952	7.116181365650799	1.1663919695269638
3	84340762	0.5043208269053441	0.15989375688587548	0.808608842872073	4.15970686942064	5.832226881401926
4	169635761	0.9293300687824978	0.27278584023339614	4.596717120929592	3.3043729558156447	15.586572996055272
14	17877045	2.2668608673139414	0.37050318577913033	2.0053121170777635	0.838652978259975	4.404733218807667
2	67881873	-0.22594607907259773	0.3802582671084756	1.423844386926716	0.5591766506313931	6.056662233019048
11	57226428	-4.331064360772361	0.2315221608006904	1.9694555580078448	2.9363528821342935	0.2209437418565881
2	17032920	2.5814600123827587	0.2179004923101752	1.8728368218652702	9.557454482051849	4.823953936674526
21	182203781	1.372625666168265	0.07262920121698108	4.240896135351331	6.727342377860305	1.8438598848980459
17	50691241	1.8507395176213506	0.05960648510239384	4.962168187280639	6.695177222769351	3.507888676536423
9	185639681	-0.8410902877202611	0.3037756998867176	4.593669721355026	5.949229889434786	4.02427508429017
9	65183531	0.5474943919004913	0.2474578588410827	1.4939554287772863	7.3332771086963735	4.04302772080254
21	176916148	-4.448837566609628	0.2931630816737968	2.5054146315097636	6.866115898452149	0.42580226312283254
6	134239572	3.516573158933352	0.2499361283022442	6.873296206363152	3.7482471523256544	0.5697055225987703
14	130518713	1.7638194745234932	0.27760316850740174	1.421827010808162	7.447455585279295	0.7914420025274587
9	90116788	1.2931495929698469	0.2156860340247266	-1.2750845275682439	5.080964295902167	0.6779881243146241
17	108615218	1.232409763203181	0.3557164112803794	5.183601147366399	0.0	1.2265166264086416
9	152056838	1.2656849217044004	0.1773231785729489	1.7871787445846041	0.0	1.859249235833675
16	38995674	2.6666318067896437	0.2654599130197706	6.7816269867888614	8.658734726483218	0.13327310507254536
1	8761471	2.232001567112658	0.3340727889681879	4.474296650838605	3.9657441566740355	1.904523314114182
9	129679701	0.17584419584683889	0.142627910170893	3.6381242258329904	2.449277774563923	1.2970473390093509
17	162512513	-1.5607836761414258	0.4278481596294937	5.648167711917651	6.088363545205395	2.927374120957028
21	118291623	0.8586313257313857	0.440671713312951	3.8948571271850794	5.520635868484979	15.169206937755794
4	128270104	-0.954780814795243	0.03669963139963922	3.0086282179788064	13.689721774541795	1.1055404578746009
9	63987924	1.5875853200411834	0.04869643943910123	5.9488719991836625	7.644759538872249	2.150994694911355
3	20821934	-0.24441750543219543	0.1927740578633294	4.566411590254157	5.756306191075101	3.0455639155073477
22	96226218	-0.26352844277908033	0.5145317666872466	3.441444837354424	3.767585065676668	2.5273144150502986
X	85612119	-3.272776732937807	0.09585474251334322	-0.20794526855625284	7.088912856456818	0.2531304720617306
4	195467442	0.8805283291095771	0.3112803135555199	4.9191318671088755	10.553821695097831	0.04960947602342272
20	186506780	2.0275469474071204	0.41663207598432567	1.583449718064332	4.867934754581342	15.762590615169504
7	17651243	1.3321906782524726	0.12783113484555886	1.1060292944934305	5.87219982708359	3.041492449286075
22	20583541	0.5008779681343998	0.3064404472567165	2.664103354902648	1.2538057358301478	4.478980104999717
2	111001651	0.9180478092807609	0.1093913293404961	1.4487356226402917	5.074975202916931	0.061213989580071265
2	187461896	1.00493391657555	0.17918850781167608	0.10027231133068915	9.923399347007951	3.9086457203028395
14	102511842	0.36564557888501825	0.1320172351580409	3.6641620466429483	4.411355788826922	0.31507903386337
2	81258788	0.50269984407438	0.08589203500484695	5.004098076138325	11.154443934135777	0.10695255366370693
13	131823681	1.6432068087223568	0.466068107532244	-0.619666334985125	3.4581811301915355	4.8133918959893585
15	129976705	-2.4046324888975086	0.21629052841033788	0.7205268387434791	4.761669878112514	3.4970508992537703
15	141599329	2.365244480634372	0.3451870257671612	2.709655901721731	8.982317777830612	3.7045700623499016
1	157881177	3.4259043177686914	0.2072050400148031	0.7675709660933281	4.44706827996808	1.5396337994939013
20	198112150	2.777468424388336	0.13146177037403067	4.847488119053451	1.3345068292448685	2.7294526281684544
21	117552223	-6.2690807540892965	0.11141330950131936	2.6903062626926	10.370306328041295	2.093330784842616
14	111868152	-0.6165122368060548	0.742869055779628	2.7222027432826263	7.853491747385808	0.313546738590285
11	13726135	-4.409237582453073	0.1742602404433496	5.680370863143004	0.0	0.3758269431618087
18	165509957	2.529534566541735	0.45130599654379877	5.204452043123773	11.027267217421407	14.232813591169176
12	173738034	3.3146161506636527	0.2825132729297734	4.118939483495862	4.6770988403897595	7.4009782541019895
22	185265168	-2.901685243544863	0.4408539945396524	6.436793198214635	0.4912271954227938	1.1650997126273763
17	106361061	0.6079102234316043	0.09008136311173864	4.293187341333487	6.316764086362872	1.7506902046677537
10	182488389	2.359218910917808	0.3706821132748972	4.282451164223582	3.5021842416699	4.37912048592338
1	39454383	-2.3057982621334565	0.03367046782897987	3.3168761438361285	0.9183841943391107	1.1502727464406695
3	94151104	-4.195035698946729	0.1372194947434712	0.9804376008217472	3.1469628733814226	2.6619748641954426
20	52580342	-0.9047109093745872	0.19744255561500715	6.61622669160779	4.229636599035274	1.007935379174279
12	130708783	-2.5562984256314807	0.19797022033720582	4.173341271134783	3.853997202432384	0.0739693278372525
4	117067698	-1.1804992777368841	0.4895671331360836	-0.7204186733292532	2.8989265840117366	2.0662646306147545
8	193111245	-2.9478427309117787	0.11452412500540785	3.176850488153146	4.853921287081535	3.203309472439341
1	58303321	-1.038060386816645	0.12427580942598838	3.6490365534698785	3.1007271367891036	2.3592195123556685
10	137334230	-3.337503603276918	0.033277381908245765	4.704061055834082	6.482278516773983	0.9078478764090658
21	97059993	3.828732736559027	0.28662643691924483	3.5315681420063476	2.939655846228526	3.6884557070818516
X	105306689	-2.034668298315787	0.5254513245945936	0.40893373057376214	2.155385257907348	0.3060677209012285
2	80787057	-0.34120323923081686	0.3003602167061578	0.7701034767233259	4.31525122476591	2.502024067326542
6	152499245	0.4839164583759977	0.06600132706434081	5.09975385907239	8.14951856168506	0.5578031622629903
18	25517207	-2.165600134978894	0.15663055087107663	4.325822964613908	0.0	0.710311852213492
19	167141542	0.8716952088534698	0.31381011624029237	5.088335547016524	4.154457343315139	1.2918214568130777
12	149877700	-1.2156125018047597	0.5195176511830417	3.781662832190962	1.095346713605938	0.05248158403386333
8	57225888	2.310929991926984	0.3965364936893553	2.361481846856682	4.378442370625612	2.165973574323952
15	149030992	-1.550746374024262	0.2704456919005087	-2.150743679358115	3.8768117951319154	1.4352685292612004
21	183649190	-1.809400290319984	0.5360125876237509	4.951865181766184	12.267521965917075	4.157101608905531
3	123501031	5.4038271920001835	0.28129826476461955	4.636518543190435	6.127226993105056	7.879700268175796
1	139353300	2.06684875976878	0.0991771207575886	3.1296842440949297	5.454441155403661	0.2825528086072604
17	136693551	0.6356197053375277	0.3787113561952316	3.7038539473376173	0.9271052019448387	2.6405780091154476
X	31344014	-1.4695012337242062	0.20647474541735827	2.689008033517928	2.022007260631681	0.048897971548645475
2	132485569	-2.7802981592535265	0.28651530025113303	-0.7883129532306148	8.792468559766533	1.0150512664280604
5	19863920	2.0349878550216993	0.32779895265370596	1.5419616128414217	5.140485494233166	0.1101295004582103
8	55842001	-1.2035597098435	0.14344512562108483	3.2428864914185915	4.9634113968403435	3.027921420487704
21	161035761	-3.627236958377134	0.4168784181830481	2.115219169986967	10.13216950730387	3.5241082974460918
17	120206386	2.2140348266424854	0.031657581362915285	-1.1184581497093031	4.957159538433732	3.099807130358375
18	172233399	-0.39800987661158	0.038814408952970274	2.8368576905836145	4.670948425503442	4.760957088885371
9	164525038	-2.190313194820829	0.4565967837983209	3.858096942330431	8.882896764741993	1.0347255807116245
7	197984762	-1.0782877877638315	0.3975578034385465	2.67995792235184	1.930810562643492	0.00025935576980321153
9	35263498	-2.1632842322920522	0.2670874966086992	3.4708923204097655	8.946361708284051	4.461089920196759
5	6808932	-0.5952509319229823	0.13148627254148787	4.636422991093159	2.029815078166221	0.5850384829610581
17	162181581	0.9493853405371113	0.4610077401753673	0.39793772726753707	0.0	2.393249237890385
7	17828269	-3.481695203699611	0.09448555087627616	1.47660091103642	7.686308746590082	2.5541752933370465
5	72186379	1.0740086394215511	0.18801858965397705	3.9232901274256706	6.317832832247163	4.043306811042234
13	165101759	2.1818383770669754	0.04824738116309337	-0.15419117577469743	1.6888534475071397	3.5442455471757217
10	21702819	-0.91356744878402	0.36668583622151846	4.154781484038796	2.9254903825184746	3.910577405990287
16	121646198	1.1818255307309435	0.22521285601459998	4.038285721369515	7.597665754972992	0.3943029388680909
2	134322375	0.6895585925977703	0.09995563502021891	0.7272803038827425	6.631885982783945	1.3959361375898671
18	53241358	2.1553543067185577	0.07467413594384685	3.4719885787583835	2.341708363227822	3.1708049693219875
9	18392766	-2.3813445240109274	0.08661374345854218	-1.913605615119029	0.2832040929018991	0.03110445842287516
14	27046440	0.8127527244315358	0.1642650804466298	3.1657875926419523	5.910699561132124	0.5188854436384172
17	110310415	3.0873980965969006	0.18014135612972404	4.776933754919991	2.1536195814303594	0.8893644894009549
9	192075971	-2.006208588105539	0.3524281274208137	3.488908836963189	6.965213702440651	4.3157484192690285
15	110613377	-4.247163798494014	0.7733025748819149	1.5978584167606122	3.1275329520074586	0.6229346319258806
22	111389839	-1.607611334524959	0.11922940119808419	1.0989399580581631	7.702998254695402	2.8355417867623207
21	72938163	4.2223456327577775	0.25573440557670823	4.67236099149411	7.917851799435718	1.0347116724340586
13	119059510	-0.09137875822707477	0.44322626754843003	1.7466210806043059	4.442023704132814	0.909275962308048
19	8957754	-0.6351407943897233	0.5069827930602696	-1.7100185464452622	2.4661559920090994	0.912618398089852
21	26295668	-2.770991163407871	0.4214850427232804	4.886870028815565	4.85763219791561	0.7201400409318827
13	70373390	0.13131326030539206	0.28314982772300185	6.168528537374799	3.9518210761706505	1.9055675158103629
16	7332300	0.5910015045585496	0.1976645581230994	4.095024968477398	0.7940024958667466	0.9655155416174612
20	11659908	0.4782444579687122	0.30544906399276167	5.41280002665051	3.785706729906825	3.3845483070084623
10	183300209	1.2776154071661905	0.6730492990000355	3.4578520269030513	0.0	2.787170839689435
11	57095689	-1.1647898516857274	0.30579559891015695	7.660748598665309	2.370720512309807	1.9018052902826477
22	185798080	0.7649330069516245	0.2444007808474527	1.3913308225018388	11.349628682064761	1.9636195137487844
2	199193062	0.5408757220966652	0.14045840527523534	4.39230214253194	7.966870575426319	0.25015020704744484
16	87434045	2.419343598269029	0.21531377186355816	2.3029902412391934	6.186834187752037	2.859255612301104
8	166785952	0.9348506646257416	0.4458984906503496	0.9890830574028633	8.009319963220562	0.4385407555102038
9	148897475	1.9818680316691633	0.26785401358653954	3.794889798031918	1.6428292826149042	7.5022616306206125
8	158946265	2.5141373160721106	0.5479788477554047	6.4107504406639215	2.3731926345176957	2.3455025934527254
19	91458791	2.464521894837898	0.08450820651081258	3.2532131479751047	4.028539122853853	1.8944835365904795
15	59159710	-2.9265035486882454	0.24661748205289402	1.5623356746013057	2.646363855595095	1.3218531136046263
15	89609437	3.108920447816841	0.4172183029195079	2.609538532558514	0.0	1.6157872190780058
9	55125429	-0.3725919434104135	0.32877290718194846	1.077637891200776	3.19912505012211	7.459650377364311
11	125447974	-1.0092146368378494	0.1379538011240279	0.39414322638207944	6.447283399579429	1.5904452863411092
20	85366624	1.2203787576488054	0.3624696024972338	4.357424817296033	5.4277872081990735	1.249116016549348
19	127065701	-1.6683577265874285	0.3747666392531359	2.8743650397521026	8.03377428055803	4.358804445950057
1	26645585	0.24615496582924395	0.182435305077518	4.495876154612707	2.0926150201864933	2.2463755595572894
4	53969408	-0.3788965847907714	0.13220729362502182	1.4706303986230156	2.971450909230504	4.033862260397011
14	47597548	0.9532993465184557	0.3685949010750555	2.537745279443286	1.6035485115485706	0.01249082847937922
2	77132438	1.4519993182748547	0.1482472454165492	4.426455635178096	0.0	0.6337195959795374
16	88051815	-0.4656290708904784	0.38616754421858807	4.2961807182962675	1.6053578998251314	0.32189127505467907
8	60430188	1.7006192438715944	0.12395264477388404	4.680055755027894	4.217461995311919	3.1998848981321624
14	126303056	-2.516401153475499	0.31040939319797634	3.210824996719663	2.8011203041904276	0.21845676330961117
8	71493813	1.34180732356174	0.21259314547652475	1.3123329342863677	5.049677236029407	0.304564018688465
9	59244688	-0.8370535266679207	0.6058588187257214	6.403144553636118	0.0	1.7107303649819885
8	29216542	0.9925635874054322	0.2439079404842581	4.562182407101027	4.690092101122017	0.5453164404295164
11	84863676	0.5453940719153393	0.048410380858210894	0.46300302261711934	2.872809219624839	0.14827838481230915
20	122446097	-0.631522064841103	0.20025747533927643	0.8931575453465292	8.602536626336594	4.028308799822829
11	14822820	-0.8758558553847664	0.14725667362487388	4.446937735387793	7.520540483060836	1.799586717081159
22	116937512	6.021555423518864	0.21357920900342267	4.6843927441763205	1.353176168753751	0.8297529349426708
4	19724674	0.8698724973055694	0.4455411059748186	2.1571144121473758	3.256575245125585	3.112500272027137
18	116016895	-3.9547289812076523	0.7277001121597844	4.214106941515994	4.134025463538429	1.1816181404805184
19	166200016	-1.738704195726296	0.5036053150181171	0.3603419386440736	3.860558629099706	0.15308039521022374
16	29611970	3.5852605564161357	0.1348130169658755	7.197184608693452	0.0	2.1727552503949843
22	152700040	-0.023804824082666178	0.31188972507446944	3.845376473958003	2.282253808029081	5.757580633081428
15	73357675	-1.232014732501669	0.1922812180727904	3.1757303804121575	6.114823539849998	1.5108259281291634
5	177692037	-4.5616160274880535	0.12654791697632473	3.4019458466752823	6.254920233735732	0.00290766002648997
1	122409651	0.3693319419805345	0.2588691152047921	2.524623840690997	7.538747616264652	0.005504349646184078
6	157093275	0.7917867984547797	0.36182059884124884	7.955301136981822	2.9497361933352564	3.9070287784314823
20	2284756	-0.5521611191509238	0.43644661936232415	3.296792677876211	7.520909214763472	3.842102351087706
3	2064496	-0.8964191369307039	0.23263141464868498	0.46912684376622904	11.906021988897836	4.216135575028494
21	109711803	-1.678370198440604	0.05924720330369552	3.573168702610768	5.221340589015473	0.660107418449716
20	29657449	0.7428627383618207	0.46208231563158664	2.7743435257663576	7.552235628318791	4.7693908979243576
1	19866864	-2.134184775142481	0.5911541662763682	4.641588250228882	6.852651964933731	2.216800269169228
2	186274876	1.0644336812417488	0.32716718844064985	3.9859051202205866	2.2948344340949873	6.629538965674053
16	95356208	-2.5753539603207125	0.17961341639266992	5.616157844480137	7.993688486368022	1.044140181159719
7	46899803	-0.1530597523200553	0.15506718673360306	0.9384347666078319	0.0	1.6197539684290945
4	25978561	-1.6241484975529352	0.255686970910259	4.722607348405916	4.421973056829643	21.747809050006587
4	142122797	5.195728622639795	0.1300355200839653	1.5127202785719145	2.764748166788864	1.6305203259943402
14	6706312	1.1210488224667081	0.3870225773278268	2.2045190124293894	3.5889635855579	3.285950297913087
9	44510088	-0.5464913899958769	0.2564175039769502	1.8306934721589623	7.226091122301328	3.479575554439352
X	28021662	-1.922387520920462	0.32206808585611574	4.439008973649491	4.3054788260540375	2.0733797987200893
19	31390108	-2.5383942428147144	0.44208557850192526	1.1049220295326239	8.069716526044287	5.569502191900091
16	190287460	0.028975370693473224	0.10577578077745467	3.102410755674605	6.718132397864875	0.7280930717411113
12	11334350	1.8688682112048052	0.2931304476908892	1.819202252819222	9.78806568006095	0.22027049478333172
9	102440222	1.2096941920654651	0.27782009379337314	3.8032305376842572	4.23434658623031	7.901646077913593
20	178406515	-0.15339800404976475	0.16327661858678036	-0.25356072654648987	3.190076940742167	3.6733569762950244
17	134603823	-0.4499517169018142	0.33757321075458724	4.832359102740998	5.429806847092383	0.9910784132582773
7	12086851	2.254679106257737	0.22629347549672865	0.06162350293414587	7.659583526790824	2.7990067309723035
X	57431507	-1.6935636310142137	0.16289093965767598	0.7811418272969188	0.7910064062800695	3.544928102165768
20	155137366	4.789700700259715	0.21096439780992393	2.223218514528379	6.9526404449683294	18.733901354471357
18	125560578	-2.139819423202121	0.11152436322523729	3.042402271111362	4.087862969473694	0.6694468051297459
14	110791509	-2.8665138692921146	0.26106416020525613	2.9442711851706838	6.185321844136259	0.3212055896339451
22	194823519	4.766297139268675	0.29243399487297267	4.9072442467754245	10.082110158893162	0.15606913837197556
9	152035808	0.40738814023063386	0.18763710492361554	1.5065745522547145	5.9227898632919915	4.067181199076007
14	125048204	-0.09173499603432052	0.18351839919336385	6.8743803560532	8.665602013203735	0.338325250258853
1	7243296	1.9432333795010899	0.08598593125409672	3.917978820342942	9.001255345354604	0.5780444359830343
X	112268289	-2.2834602723932105	0.43612271238276784	1.6427041083283571	7.252838430547431	6.369335406369403
10	36587249	2.4298457324097646	0.0879689008095894	4.7282970670225835	5.581320968487086	11.794007256770012
19	69029397	-1.7310930193506824	0.18688619217417368	5.358946610800411	6.632623628810817	6.1112178360476115
18	5830400	-0.32073418989924024	0.28654049303665086	2.117589599474662	0.7600882247912821	2.993115817201628
3	87316617	-0.4667291248449239	0.092522824964273	6.2540326330381735	5.185258552487205	2.2991728188282208
15	165330611	-2.8839045105361394	0.5542857476960267	5.175783546376823	4.171081763696543	3.3039146052002346
13	167949309	1.49138944889434	0.17418836030496246	2.970207979483037	8.52287310034248	5.54805153615538
20	81891697	2.671927728247582	0.31038116120440806	1.8291383905309098	9.219639676840934	1.316180944438267
8	2760838	-0.9170413433223328	0.3882807363090813	8.48754922478716	2.2113324967922137	0.28721473085325966
7	124903123	-1.8743352712602177	0.08171194242132165	4.847844140809853	5.1725775260378235	1.8050145486304845
7	141567105	0.513808911008019	0.3174982669382331	1.571483538728847	3.0627847698091974	0.7752644346609324
18	46777961	-2.6704153608319143	0.011951506212848646	3.831881389021156	1.4046510121065836	1.6305800464514748
12	119883245	-3.710554563989756	0.47116043915962946	2.2605010429952435	2.8150504031271133	1.7231906028034318
2	28787233	-0.226750877866781	0.2653922074176665	2.4922559885521984	4.4348430060005155	21.856617918728634
11	41688532	2.084544551084357	0.252319013798494	1.7203308246516793	6.163756035181782	0.23324119008656047
19	68365739	3.3325732902319305	0.2101393451718663	4.076316506432614	5.876920881560162	0.4550486988131446
19	180973025	0.6678212339136976	0.4006235202578361	2.356857152504673	5.126351558679595	0.0870487492553927
20	84278585	0.2616186969566207	0.3396094757056066	5.616952210485363	7.13808385789254	1.3551420796799682
22	143221336	0.8416469147744842	0.4771909581976074	2.140715085407644	4.674797607415862	0.09862763945673114
15	3404482	-0.5208285893639593	0.4911284281005566	3.2682476418360884	7.875360482250758	0.22791672602920346
4	185045680	-2.6498618705915638	0.425666081800426	4.460511965331555	4.316399268469649	1.015629163226771
